Created,9/24/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2006,Indiana                                           ,Orthopedic impairments             ,69,75,131,275,         x,         x,19,19,233,275,122,140,110,124,124,122,742,137,110,94,118,103,97,659,69,17,         x,         x,97,"1,498",0,22,109,58,"1,309","1,498",0,0,"1,773"
2006,Indiana                                           ,Other health impairments           ,78,104,208,390,         x,         x,39,23,322,390,328,436,660,798,899,967,"4,088",962,992,995,897,801,686,"5,333",339,71,         x,         x,419,"9,840",27,31,860,158,"8,764","9,840",0,0,"10,230"
2006,Indiana                                           ,Specific learning disabilities     ,         x,         x,144,179,0,0,         x,         x,170,179,442,"1,193","2,680","3,915","4,947","5,533","18,710","5,944","6,607","6,732","6,931","6,769","6,008","38,991","3,635",746,75,30,"4,486","62,187",127,195,"7,678","2,783","51,404","62,187",0,0,"62,366"
2006,Indiana                                           ,Deaf-blindness                     ,         x,         x,         x,6,0,         x,0,0,         x,6,         x,         x,         x,         x,         x,0,         x,         x,0,         x,         x,         x,         x,         x,0,0,         x,         x,         x,23,0,0,         x,0,         x,23,0,0,29
2006,Indiana                                           ,Multiple disabilities              ,78,90,102,270,0,         x,30,         x,221,270,151,132,159,142,129,130,843,127,115,129,121,111,115,718,67,71,43,39,220,"1,781",         x,         x,174,67,"1,523","1,781",0,0,"2,051"
2006,Indiana                                           ,Autism                             ,142,222,434,798,0,16,70,32,680,798,576,625,673,677,665,714,"3,930",642,636,562,475,428,341,"3,084",204,96,41,36,377,"7,391",11,70,648,178,"6,484","7,391",0,0,"8,189"
2006,Indiana                                           ,Traumatic brain injury             ,         x,9,         x,23,0,         x,5,         x,         x,23,         x,         x,         x,         x,         x,36,         x,         x,42,         x,         x,64,72,         x,32,15,         x,         x,60,550,         x,         x,         x,23,         x,550,0,0,573
2006,Indiana                                           ,Developmental delay                ,"1,359","1,600",555,"3,514",         x,         x,396,191,"2,894","3,514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,514"
2006,Indiana                                           ,All disabilities                   ,"4,528","6,383","8,453","19,364",33,188,"1,812",975,"16,356","19,364","10,488","12,541","14,014","13,739","13,347","12,837","76,966","12,343","12,847","12,791","12,860","12,236","10,748","73,825","6,455","1,704",444,285,"8,888","159,679",326,777,"21,234","6,108","131,234","159,679",0,0,"179,043"
2006,Iowa                                              ,Mental retardation                 ,212,312,410,934,         x,         x,50,49,816,934,463,573,717,800,855,872,"4,280",940,973,"1,051","1,033","1,030",919,"5,946",491,148,93,10,742,"10,968",67,101,956,621,"9,223","10,968",0,"10,968","11,902"
2006,Iowa                                              ,Hearing impairments                ,23,21,27,71,0,         x,         x,5,61,71,46,45,52,53,57,48,301,72,69,69,62,50,45,367,32,7,         x,         x,47,715,5,7,62,40,601,715,0,715,786
2006,Iowa                                              ,Speech or language impairments     ,214,402,558,"1,174",         x,         x,57,56,"1,046","1,174",708,703,666,664,602,529,"3,872",504,477,489,471,463,381,"2,785",182,45,         x,         x,247,"6,904",43,63,603,391,"5,804","6,904",0,"6,904","8,078"
2006,Iowa                                              ,Visual impairments                 ,         x,         x,7,15,0,0,0,         x,         x,15,         x,11,13,12,11,         x,         x,         x,         x,18,17,11,15,         x,6,7,0,0,13,         x,         x,         x,14,9,         x,         x,0,         x,         x
2006,Iowa                                              ,Emotional disturbance              ,120,175,233,528,         x,         x,27,28,461,528,271,333,418,458,504,522,"2,506",557,569,629,659,669,568,"3,651",253,69,         x,         x,356,"6,513",40,59,568,369,"5,477","6,513",0,"6,513","7,041"
2006,Iowa                                              ,Orthopedic impairments             ,17,23,29,69,0,0,         x,         x,62,69,37,37,52,56,59,63,304,65,63,70,73,68,59,398,35,         x,         x,0,46,748,5,7,65,42,629,748,0,748,817
2006,Iowa                                              ,Other health impairments           ,         x,         x,8,14,0,0,         x,0,         x,14,         x,         x,31,36,45,54,193,51,53,83,63,50,37,337,16,5,0,0,21,551,         x,         x,48,31,464,551,0,551,565
2006,Iowa                                              ,Specific learning disabilities     ,745,"1,079","1,434","3,258",11,58,172,170,"2,847","3,258","1,602","1,988","2,485","2,772","2,981","3,056","14,884","3,230","3,329","3,578","3,521","3,515","2,957","20,130","1,450",361,133,14,"1,958","36,972",227,338,"3,223","2,098","31,086","36,972",0,"36,972","40,230"
2006,Iowa                                              ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,0,0,         x,0,0,0,0,0,         x,0,0,0,0,         x,         x,0,         x,         x
2006,Iowa                                              ,Multiple disabilities              ,7,11,14,32,0,0,         x,         x,29,32,18,17,25,24,29,24,137,28,33,47,37,30,29,204,18,         x,6,         x,30,371,         x,         x,33,21,312,371,0,371,403
2006,Iowa                                              ,Autism                             ,22,31,37,90,0,         x,         x,5,79,90,56,60,78,84,77,87,442,109,90,110,97,95,83,584,49,17,10,0,76,"1,102",7,10,96,63,926,"1,102",0,"1,102","1,192"
2006,Iowa                                              ,Traumatic brain injury             ,         x,         x,6,14,0,0,0,         x,         x,14,         x,         x,13,13,12,         x,         x,         x,         x,16,         x,17,19,         x,10,         x,0,         x,20,191,         x,         x,17,11,160,191,0,191,205
2006,Iowa                                              ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Iowa                                              ,All disabilities                   ,"1,367","2,069","2,763","6,199",19,99,320,321,"5,440","6,199","3,222","3,796","4,550","4,972","5,232","5,278","27,050","5,585","5,684","6,160","6,050","5,998","5,112","34,589","2,542",671,299,44,"3,556","65,195",401,597,"5,685","3,696","54,816","65,195",0,"65,195","71,394"
2006,Kansas                                            ,Mental retardation                 ,         x,         x,43,51,         x,         x,12,9,26,51,107,139,188,258,303,358,"1,353",328,360,395,456,436,436,"2,411",313,142,111,34,600,"4,364",68,43,952,465,"2,836","4,364",0,"4,364","4,415"
2006,Kansas                                            ,Hearing impairments                ,12,22,23,57,         x,         x,5,7,40,57,53,39,47,44,36,51,270,41,51,45,39,42,38,256,15,         x,         x,         x,21,547,9,14,46,82,396,547,0,547,604
2006,Kansas                                            ,Speech or language impairments     ,775,"1,232","1,765","3,772",38,31,197,301,"3,205","3,772","1,944","1,793","1,647","1,408","1,029",628,"8,449",340,182,116,107,52,57,854,         x,         x,0,0,35,"9,338",138,170,691,858,"7,481","9,338",0,"9,338","13,110"
2006,Kansas                                            ,Visual impairments                 ,10,9,6,25,0,         x,         x,         x,18,25,17,15,         x,         x,         x,13,         x,         x,         x,25,         x,         x,17,         x,7,         x,         x,0,         x,187,         x,         x,29,27,124,187,0,187,212
2006,Kansas                                            ,Emotional disturbance              ,0,0,12,12,0,0,         x,0,         x,12,49,87,145,209,222,273,985,328,349,408,367,391,308,"2,151",176,40,         x,         x,229,"3,365",63,17,565,216,"2,504","3,365",0,"3,365","3,377"
2006,Kansas                                            ,Orthopedic impairments             ,12,13,30,55,         x,         x,         x,         x,47,55,38,39,27,20,33,24,181,28,         x,         x,19,20,18,119,18,         x,         x,0,21,321,         x,0,         x,33,257,321,0,321,376
2006,Kansas                                            ,Other health impairments           ,14,25,47,86,0,0,6,5,75,86,122,257,362,476,625,665,"2,507",663,695,711,756,674,649,"4,148",319,54,         x,         x,393,"7,048",105,42,760,399,"5,742","7,048",0,"7,048","7,134"
2006,Kansas                                            ,Specific learning disabilities     ,         x,         x,12,19,0,         x,         x,         x,15,19,186,577,"1,120","1,653","2,128","2,364","8,028","2,476","2,409","2,588","2,451","2,329","2,235","14,488","1,123",124,13,9,"1,269","23,785",456,245,"2,897","2,999","17,188","23,785",0,"23,785","23,804"
2006,Kansas                                            ,Deaf-blindness                     ,         x,         x,         x,         x,0,0,0,         x,         x,         x,0,0,0,0,         x,0,         x,         x,         x,         x,         x,         x,0,         x,         x,0,0,0,         x,12,0,         x,         x,         x,7,12,0,12,         x
2006,Kansas                                            ,Multiple disabilities              ,18,23,41,82,0,         x,         x,12,58,82,54,67,107,119,148,128,623,178,198,206,223,246,203,"1,254",134,55,44,18,251,"2,128",35,23,245,165,"1,660","2,128",0,"2,128","2,210"
2006,Kansas                                            ,Autism                             ,46,50,73,169,0,7,15,10,137,169,141,127,116,146,126,137,793,122,132,109,120,80,51,614,44,34,19,6,103,"1,510",18,47,151,106,"1,188","1,510",0,"1,510","1,679"
2006,Kansas                                            ,Traumatic brain injury             ,         x,         x,         x,         x,0,0,         x,         x,8,         x,8,9,         x,         x,12,17,         x,         x,19,28,         x,19,28,         x,11,         x,         x,0,20,209,         x,         x,24,         x,159,209,0,209,         x
2006,Kansas                                            ,Developmental delay                ,"1,394","1,923","1,865","5,182",76,89,471,625,"3,921","5,182","1,301","1,065",767,360,0,0,"3,493",0,0,0,0,0,0,0,0,0,0,0,0,"3,493",49,48,345,439,"2,612","3,493",0,"3,493","8,675"
2006,Kansas                                            ,All disabilities                   ,"2,290","3,312","3,922","9,524",118,140,724,979,"7,563","9,524","4,020","4,214","4,551","4,712","4,672","4,658","26,827","4,537","4,426","4,651","4,568","4,303","4,040","26,525","2,194",467,220,74,"2,955","56,307",958,658,"6,728","5,809","42,154","56,307",0,"56,307","65,831"
2006,Kentucky                                          ,Mental retardation                 ,8,7,75,90,0,0,         x,         x,79,90,223,405,687,"1,305","1,505","1,501","5,626","1,620","1,664","1,852","1,883","1,763","1,552","10,334",955,324,126,18,"1,423","17,383",14,35,"2,581",184,"14,569","17,383",0,"17,383","17,473"
2006,Kentucky                                          ,Hearing impairments                ,34,26,48,108,0,         x,7,         x,97,108,39,56,61,51,46,48,301,42,50,46,38,35,38,249,26,         x,         x,0,38,588,         x,         x,54,20,504,588,0,588,696
2006,Kentucky                                          ,Speech or language impairments     ,"2,048","3,688","4,800","10,536",         x,         x,732,188,"9,537","10,536","4,965","4,186","3,427","2,731","1,894","1,215","18,418",721,466,239,123,80,45,"1,674",23,         x,         x,0,29,"20,121",23,103,"1,779",357,"17,859","20,121",0,"20,121","30,657"
