Created,10/5/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2005,Louisiana                                         ,Developmental delay                ,969,"1,589","1,982","4,540",50,28,"2,300",55,"2,107","4,540","1,903","1,783","1,316",21,0,0,"5,023",0,0,0,0,0,0,0,0,0,0,0,0,"5,023",53,21,"2,703",60,"2,186","5,023",0,"5,023","9,563"
2005,Louisiana                                         ,All disabilities                   ,"1,892","3,502","5,203","10,597",92,59,"4,239",151,"6,056","10,597","6,467","6,881","6,684","6,161","6,227","6,300","38,720","6,419","6,360","6,279","6,404","6,046","4,749","36,257","2,960","1,147",454,318,"4,879","79,856",654,348,"39,458",942,"38,454","79,856",137,"79,993","90,453"
2005,Maine                                             ,Mental retardation                 ,0,0,15,15,0,0,0,0,15,15,20,30,34,49,50,56,239,68,66,79,89,81,103,486,70,         x,         x,0,117,842,         x,         x,19,10,804,842,0,0,857
2005,Maine                                             ,Hearing impairments                ,8,8,17,33,0,         x,0,0,         x,33,17,23,20,20,17,23,120,10,25,22,21,20,17,115,         x,         x,0,0,14,249,0,         x,         x,5,238,249,0,0,282
2005,Maine                                             ,Speech or language impairments     ,414,782,"1,037","2,233",16,16,19,17,"2,165","2,233","1,308","1,278","1,038",780,580,522,"5,506",397,346,293,249,202,186,"1,673",77,12,0,0,89,"7,268",66,94,126,69,"6,913","7,268",0,0,"9,501"
2005,Maine                                             ,Visual impairments                 ,         x,         x,         x,         x,         x,         x,0,0,5,         x,         x,         x,         x,9,         x,5,31,8,10,9,         x,         x,         x,44,         x,         x,0,0,8,83,         x,         x,         x,         x,75,83,0,0,         x
2005,Maine                                             ,Emotional disturbance              ,12,38,43,93,         x,0,         x,0,89,93,87,102,132,172,197,253,943,260,304,370,376,366,289,"1,965",139,28,         x,         x,173,"3,081",41,11,63,27,"2,939","3,081",0,0,"3,174"
2005,Maine                                             ,Orthopedic impairments             ,         x,         x,8,15,0,0,0,         x,         x,15,5,         x,8,         x,7,         x,         x,         x,7,         x,6,         x,         x,         x,         x,         x,0,0,         x,60,         x,         x,         x,         x,         x,60,0,0,75
2005,Maine                                             ,Other health impairments           ,19,37,101,157,0,         x,         x,         x,151,157,157,247,344,364,384,444,"1,940",447,462,472,473,442,372,"2,668",170,         x,         x,0,202,"4,810",47,25,103,51,"4,584","4,810",0,0,"4,967"
2005,Maine                                             ,Specific learning disabilities     ,         x,         x,12,14,0,0,         x,0,         x,14,49,255,586,864,"1,039","1,042","3,835","1,149","1,238","1,245","1,280","1,131",954,"6,997",455,51,6,0,512,"11,344",94,         x,182,         x,"10,921","11,344",0,0,"11,358"
2005,Maine                                             ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,         x,0,0,0,         x,0,         x,0,0,0,         x,0,         x,         x,0,0,         x,0,         x,5,0,         x,0,0,         x,5,0,0,5
2005,Maine                                             ,Multiple disabilities              ,5,12,84,101,         x,         x,         x,         x,92,101,121,152,164,220,256,245,"1,158",264,286,302,344,280,262,"1,738",190,70,19,0,279,"3,175",23,14,60,23,"3,055","3,175",0,0,"3,276"
2005,Maine                                             ,Autism                             ,73,115,123,311,5,         x,         x,7,295,311,124,132,123,109,113,90,691,80,95,85,54,57,53,424,27,15,5,0,47,"1,162",7,9,8,12,"1,126","1,162",0,0,"1,473"
2005,Maine                                             ,Traumatic brain injury             ,0,         x,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,11,         x,8,14,17,         x,10,         x,         x,0,16,95,         x,         x,         x,0,89,95,0,0,         x
2005,Maine                                             ,Developmental delay                ,582,669,116,"1,367",6,6,12,9,"1,334","1,367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,367"
2005,Maine                                             ,All disabilities                   ,"1,116","1,671","1,561","4,348",33,29,41,39,"4,206","4,348","1,893","2,229","2,459","2,595","2,650","2,686","14,512","2,694","2,850","2,889","2,905","2,602","2,260","16,200","1,159",259,         x,         x,"1,462","32,174",289,221,568,293,"30,803","32,174",0,0,"36,522"
2005,Maryland                                          ,Mental retardation                 ,7,14,55,76,         x,         x,31,9,31,76,175,224,298,281,338,466,"1,782",468,558,593,558,556,508,"3,241",369,299,278,37,983,"6,006",13,132,"3,562",266,"2,033","6,006",0,0,"6,082"
2005,Maryland                                          ,Hearing impairments                ,47,47,55,149,0,9,38,19,83,149,74,88,91,103,84,89,529,97,93,109,74,92,67,532,27,17,7,0,51,"1,112",         x,         x,354,76,624,"1,112",0,0,"1,261"
2005,Maryland                                          ,Speech or language impairments     ,"1,437","2,271","3,003","6,711",28,165,"1,858",350,"4,310","6,711","3,941","3,591","2,953","2,558","2,026","1,425","16,494","1,090",936,715,592,438,356,"4,127",86,11,5,0,102,"20,723",90,733,"7,038","1,778","11,084","20,723",0,0,"27,434"
2005,Maryland                                          ,Visual impairments                 ,28,20,23,71,0,         x,24,         x,39,71,31,44,34,26,30,25,190,28,49,41,44,29,39,230,16,19,         x,         x,46,466,         x,         x,206,25,214,466,0,0,537
2005,Maryland                                          ,Emotional disturbance              ,0,         x,         x,16,0,0,8,         x,         x,16,78,204,280,369,525,694,"2,150",889,"1,016","1,240","1,303","1,242",940,"6,630",382,108,53,12,555,"9,335",43,56,"5,216",232,"3,788","9,335",0,0,"9,351"
2005,Maryland                                          ,Orthopedic impairments             ,29,28,33,90,         x,         x,44,5,39,90,50,54,37,         x,39,         x,         x,26,37,         x,         x,         x,         x,         x,         x,         x,6,         x,         x,420,         x,         x,187,30,184,420,0,0,510
2005,Maryland                                          ,Other health impairments           ,74,76,116,266,5,10,114,21,116,266,344,654,887,"1,065","1,200","1,327","5,477","1,403","1,413","1,352","1,244",988,728,"7,128",216,41,         x,         x,278,"12,883",44,184,"5,223",451,"6,981","12,883",0,0,"13,149"
2005,Maryland                                          ,Specific learning disabilities     ,         x,         x,11,14,0,0,         x,         x,7,14,176,849,"1,766","2,584","3,320","3,601","12,296","3,721","3,778","4,161","4,319","4,154","3,341","23,474","1,097",196,73,15,"1,381","37,151",128,470,"16,008","2,982","17,563","37,151",0,0,"37,165"
2005,Maryland                                          ,Deaf-blindness                     ,         x,         x,         x,7,0,0,         x,         x,         x,7,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,         x,21,0,         x,         x,         x,14,21,0,0,28
2005,Maryland                                          ,Multiple disabilities              ,49,57,99,205,         x,         x,92,21,83,205,153,175,251,282,338,355,"1,554",443,459,509,450,452,390,"2,703",263,186,148,23,620,"4,877",23,117,"2,076",200,"2,461","4,877",0,0,"5,082"
2005,Maryland                                          ,Autism                             ,148,210,283,641,         x,44,233,         x,335,641,407,438,450,419,403,415,"2,532",370,441,315,304,214,176,"1,820",130,89,71,9,299,"4,651",11,248,"1,521",202,"2,669","4,651",0,0,"5,292"
2005,Maryland                                          ,Traumatic brain injury             ,         x,5,         x,13,0,0,7,0,6,13,         x,14,         x,17,         x,         x,91,         x,         x,30,33,39,44,198,12,12,11,0,35,324,         x,         x,         x,         x,149,324,0,0,337
2005,Maryland                                          ,Developmental delay                ,"1,161","1,469","1,259","3,889",23,210,"1,592",348,"1,716","3,889",553,221,         x,         x,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,842,5,15,482,73,267,842,0,842,"4,731"
2005,Maryland                                          ,All disabilities                   ,"2,988","4,203","4,957","12,148",60,454,"4,048",811,"6,775","12,148","5,993","6,556","7,121","7,749","8,323","8,450","44,192","8,558","8,811","9,087","8,950","8,227","6,618","50,251","2,603",982,684,99,"4,368","98,811",367,"2,061","42,017","6,335","48,031","98,811",0,0,"110,959"
2005,Massachusetts                                     ,Mental retardation                 ,15,22,35,72,0,         x,         x,7,54,72,61,183,334,609,966,"1,017","3,170","1,076","1,200","1,234","1,276","1,278","1,169","7,233",760,442,306,264,"1,772","12,175",56,331,"2,389","3,278","6,121","12,175",0,0,"12,247"
2005,Massachusetts                                     ,Hearing impairments                ,37,62,58,157,0,9,8,16,124,157,58,84,75,87,100,73,477,94,88,74,80,79,65,480,45,18,7,5,75,"1,032",         x,         x,114,170,691,"1,032",0,0,"1,189"
2005,Massachusetts                                     ,Speech or language impairments     ,"1,421","2,128","2,368","5,917",19,226,249,693,"4,730","5,917","2,689","2,633","2,539","2,429","2,321","2,077","14,688","1,739","1,393","1,001",740,559,393,"5,825",147,24,         x,         x,176,"20,689",86,814,"1,902","3,245","14,642","20,689",0,0,"26,606"
2005,Massachusetts                                     ,Visual impairments                 ,31,19,26,76,         x,         x,         x,13,57,76,29,40,39,37,40,59,244,41,30,42,38,29,29,209,9,         x,         x,         x,29,482,         x,         x,48,56,351,482,0,0,558
2005,Massachusetts                                     ,Emotional disturbance              ,18,42,91,151,0,         x,         x,25,102,151,222,383,539,668,890,985,"3,687","1,115","1,264","1,439","1,707","1,797","1,482","8,804",668,205,89,39,"1,001","13,492",60,165,"2,086","2,386","8,795","13,492",0,0,"13,643"
2005,Massachusetts                                     ,Orthopedic impairments             ,53,87,115,255,         x,         x,15,31,195,255,153,202,185,133,104,85,862,56,51,44,40,28,29,248,16,         x,6,         x,31,"1,141",11,33,106,103,888,"1,141",0,0,"1,396"
2005,Massachusetts                                     ,Other health impairments           ,30,51,51,132,0,         x,         x,12,110,132,144,315,463,641,720,819,"3,102",849,809,782,862,745,588,"4,635",137,29,8,8,182,"7,919",30,88,451,738,"6,612","7,919",0,0,"8,051"
2005,Massachusetts                                     ,Specific learning disabilities     ,23,32,64,119,0,         x,         x,22,75,119,351,"1,590","3,105","4,662","6,255","6,564","22,527","6,800","7,025","6,975","7,315","7,042","5,918","41,075","2,101",309,68,22,"2,500","66,102",270,"1,119","7,094","10,091","47,528","66,102",0,0,"66,221"
2005,Massachusetts                                     ,Deaf-blindness                     ,6,18,9,33,         x,         x,         x,5,23,33,8,19,11,20,21,9,88,13,18,21,20,23,22,117,12,12,         x,         x,30,235,0,7,38,54,136,235,0,0,268
2005,Massachusetts                                     ,Multiple disabilities              ,62,86,116,264,0,10,15,36,203,264,150,219,263,330,416,399,"1,777",379,385,409,404,399,337,"2,313",242,172,139,128,681,"4,771",16,120,422,621,"3,592","4,771",0,0,"5,035"
2005,Massachusetts                                     ,Autism                             ,412,461,497,"1,370",         x,         x,97,96,"1,114","1,370",491,540,495,467,463,443,"2,899",434,405,359,266,242,198,"1,904",125,75,65,56,321,"5,124",6,200,338,328,"4,252","5,124",0,0,"6,494"
2005,Massachusetts                                     ,Traumatic brain injury             ,55,96,121,272,         x,         x,15,17,230,272,180,278,326,447,534,498,"2,263",506,507,467,425,333,270,"2,508",107,49,24,16,196,"4,967",20,88,269,348,"4,242","4,967",0,0,"5,239"
2005,Massachusetts                                     ,Developmental delay                ,"1,509","2,376","2,492","6,377",21,272,588,958,"4,538","6,377","2,679","2,872","2,385","1,394",0,0,"9,330",0,0,0,0,0,0,0,0,0,0,0,0,"9,330",31,207,792,"1,372","6,928","9,330",0,"9,330","15,707"
